,Model,MeanCvAccuracy,MeanCvROCAUC,MeanCvRecallScore,MeanCvPrecisionScore,MeanCvF1Score
0,LogisticRegression,0.49725490196078426,0.4880246913580247,0.5075000000000001,0.5116500166500166,0.4992849727186111
0,GaussianNB,0.4697385620915032,0.4549537037037037,0.3952777777777778,0.4800353535353535,0.42399732551590125
0,KNeighborsClassifier,0.44967320261437904,0.4758796296296297,0.38333333333333336,0.4511776001776002,0.4026980575324228
0,DecisionTreeClassifier,0.49457516339869273,0.4944444444444444,0.5230555555555556,0.5082595182595182,0.5084536134361144
0,RandomForestClassifier,0.46169934640522875,0.4407098765432098,0.4783333333333333,0.4660722055722056,0.46213261978445713
0,GradientBoostingClassifier,0.4569934640522875,0.42175925925925917,0.4491666666666667,0.4608510378510378,0.44054301006273006
0,XGBClassifier,0.4592156862745098,0.4281172839506173,0.45944444444444443,0.4654476634476634,0.4549384714013197
0,LGBMClassifier,0.4526143790849673,0.4149382716049383,0.45888888888888885,0.4583325563325563,0.44910501013172976
0,SVC,0.4733333333333333,0.5033333333333334,0.4963888888888889,0.45182961482961476,0.39042013348969873
