,Model,MeanCvAccuracy,MeanCvROCAUC,MeanCvRecallScore,MeanCvPrecisionScore,MeanCvF1Score
0,LogisticRegression,0.6230065359477125,0.6511728395061729,0.5991666666666666,0.6385693750693751,0.6089928533798503
0,GaussianNB,0.7002614379084966,0.7513271604938272,0.6083333333333333,0.7759545454545455,0.6694333854999489
0,KNeighborsClassifier,0.5488235294117648,0.6020524691358023,0.5777777777777777,0.5606095293595292,0.558594246007653
0,DecisionTreeClassifier,0.6374509803921569,0.637361111111111,0.6280555555555556,0.6550416805416807,0.6301660809464685
0,RandomForestClassifier,0.7576470588235296,0.823611111111111,0.7513888888888889,0.7792595182595182,0.7570847484129217
0,GradientBoostingClassifier,0.7093464052287582,0.7678703703703705,0.6902777777777778,0.7396118326118325,0.7062206250921421
0,XGBClassifier,0.69359477124183,0.7381172839506172,0.6708333333333333,0.7213449883449884,0.6866423035169166
0,LGBMClassifier,0.6564052287581699,0.7042283950617283,0.668611111111111,0.6707183372183373,0.662368394419478
0,SVC,0.5828104575163399,0.5992592592592593,0.6625,0.5821856476856476,0.6135297088532383
